,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2018-02-20,0,0,1,0,0.014412444444444393,0.05132565637954854,-0.0204171673819743,0.03699591094956833
2018-02-21,0,0,0,1,-0.060777101824053624,-0.030233784496396555,-0.0638053081577226,0.03898305084745763
2018-02-22,0,0,0,1,-0.10973084886128365,-0.030392156862745098,-0.09543565428629969,0.004288280493959502
2018-02-23,1,0,1,0,0.008591618897015249,0.054337224919929775,-0.00497952418096721,0.06632470201741028
2018-02-24,0,0,0,1,-0.06252036415907998,-0.008666291046318896,-0.06805487678825405,0.011748888199400183
2018-02-25,0,1,0,1,-0.03180553593192046,0.018499786142001734,-0.03269929927896819,0.015459488272921132
2018-02-26,0,0,1,0,0.026759346037696485,0.06309246560572736,-0.003942822507324038,0.054542245989304745
2018-02-27,0,0,1,0,0.02826826923076921,0.08601502995836294,-0.007978664192949927,0.056613970951486986
2018-02-28,0,1,0,0,-0.04323827046918123,-0.006038317222871086,-0.06289421517390521,0.002357467659514505
2018-03-01,1,0,1,0,-0.004734681966305282,0.025313162459048057,-0.009706840390879412,0.03913085937500007
2018-03-02,1,0,0,1,-0.003167420814479638,0.03611882961371529,-0.016517857142857143,0.02092265827313456
2018-03-03,0,0,1,0,0.028773321315908047,0.059818012999071475,-0.0021645248710551812,0.04305266053251765
2018-03-04,0,1,0,0,-0.02797990297990298,-0.004230312894068251,-0.022560975609756097,0.01547327516149288
2018-03-05,1,0,1,0,0.006264979626401244,0.041477870624102214,-0.0049965541006202615,0.0165741188150706
2018-03-06,0,0,0,1,-0.06806148590947908,-0.046214837201903954,-0.0630205203056581,0.006733388622335199
2018-03-07,0,1,0,1,-0.04148379901215253,0.0030808641577645393,-0.028534727956693276,0.018076923076923077
2018-03-08,0,1,0,1,-0.09412553917609796,0.036948401959249415,-0.03963389373093826,0.028112988384371655
2018-03-09,0,1,0,0,-0.09394858870967736,-0.007943708609271452,-0.05099461514095654,0.07912474486733109
2018-03-10,1,0,0,1,0.010236569276326237,0.07288528389339513,-0.02434141201264489,0.04033707865168539
2018-03-11,1,0,1,0,-0.031861212730544555,0.03936394557823135,-0.009487844408427822,0.08487455621301782
2018-03-12,1,1,0,1,0.00791782514674075,0.08489137663489242,-0.010212481089870622,0.04615958495172081
2018-03-13,0,0,0,0,-0.08856661562021442,0.016798405466970364,-0.05768524382520585,0.011842910574634453
2018-03-14,0,0,0,1,-0.06318167115902967,-0.024401773122905975,-0.06908133682173791,0.013884480746791106
2018-03-15,0,1,1,0,-0.06216124911704385,0.005365199365930984,-0.007212609423352435,0.07777777777777778
2018-03-16,1,0,1,0,-0.029405693950177975,0.032423361072030185,-0.021654364771421436,0.03571012658227844
2018-03-17,0,0,0,1,-0.06753881955121196,-0.013392275728527513,-0.05860216251323276,0.006268170426065218
2018-03-18,0,1,0,1,-0.04581476837373435,-0.0027182112382947636,-0.043354037267080744,0.024090938105066045
2018-03-19,0,0,1,0,0.07005360671073724,0.12946189565692434,-0.022005676442762526,0.08233551154916817
2018-03-20,1,0,1,0,-0.019096566087283138,0.04070439889774657,-0.014769816545517506,0.03127898550724635
2018-03-21,1,0,1,1,-0.001769060773480687,0.07177482500889783,-0.012171279236328988,0.02531279224965278
2018-03-22,0,0,0,1,-0.050344284249445106,-0.004068292459945645,-0.04230769230769231,0.011020881670533642
2018-03-23,1,1,0,1,-0.04881649344635826,-0.019621741030820705,-0.05370581527936146,0.0022958964926286405
2018-03-24,0,0,1,0,0.01160866335219152,0.07039182488813638,-0.01523147051002614,0.027998838559814134
2018-03-25,0,0,0,0,-0.05499474997083325,-0.036032329469528744,-0.04895558438073079,0.01664281948941933
2018-03-26,0,0,0,1,-0.06492153843492109,-0.04107633311490307,-0.06229114929911767,0.01337248328439584
2018-03-27,0,1,0,0,-0.027080372457730918,0.011588535031847166,-0.03961177964564307,0.0272923673997413
